table_code,var_name,ons_name,total,table_scode,prog_id,var_id,set_null
TS001,Residence type: Total,Residence type: Total; measures: Value,59597747,1000,1,1001,0
TS063,Occupation (current): 9. Elementary occupations,Occupation (current): 9. Elementary occupations,2906816,63000,10,63010,0
TS064,Occupation (current): Total: All usual residents aged 16 years and over in employment the week before the census,Occupation (current): Total: All usual residents aged 16 years and over in employment the week before the census,27772533,64000,1,64001,0
TS064,Occupation (current): 111 Chief Executives and Senior Officials,Occupation (current): 111 Chief Executives and Senior Officials,129355,64000,2,64002,0
TS064,Occupation (current): 112 Production Managers and Directors,Occupation (current): 112 Production Managers and Directors,600619,64000,3,64003,0
TS064,Occupation (current): 113 Functional Managers and Directors,Occupation (current): 113 Functional Managers and Directors,982767,64000,4,64004,0
TS064,"Occupation (current): 114 Directors in Logistics, Warehousing and Transport","Occupation (current): 114 Directors in Logistics, Warehousing and Transport",15019,64000,5,64005,0
TS064,Occupation (current): 115 Managers and Directors in Retail and Wholesale,Occupation (current): 115 Managers and Directors in Retail and Wholesale,462933,64000,6,64006,0
TS064,Occupation (current): 116 Senior Officers in Protective Services,Occupation (current): 116 Senior Officers in Protective Services,44246,64000,7,64007,0
TS064,Occupation (current): 117 Health and Social Services Managers and Directors,Occupation (current): 117 Health and Social Services Managers and Directors,121162,64000,8,64008,0
TS064,Occupation (current): 121 Managers and Proprietors in Agriculture Related Services,Occupation (current): 121 Managers and Proprietors in Agriculture Related Services,51803,64000,9,64009,0
TS064,Occupation (current): 122 Managers and Proprietors in Hospitality and Leisure Services,Occupation (current): 122 Managers and Proprietors in Hospitality and Leisure Services,301535,64000,10,64010,0
TS064,Occupation (current): 123 Managers and Proprietors in Health and Care Services,Occupation (current): 123 Managers and Proprietors in Health and Care Services,82855,64000,11,64011,0
TS064,"Occupation (current): 124 Managers in Logistics, Warehousing and Transport","Occupation (current): 124 Managers in Logistics, Warehousing and Transport",169947,64000,12,64012,0
TS064,Occupation (current): 125 Managers and Proprietors in Other Services,Occupation (current): 125 Managers and Proprietors in Other Services,585510,64000,13,64013,0
TS064,Occupation (current): 211 Natural and Social Science Professionals,Occupation (current): 211 Natural and Social Science Professionals,97681,64000,14,64014,0
TS064,Occupation (current): 212 Engineering Professionals,Occupation (current): 212 Engineering Professionals,383009,64000,15,64015,0
TS064,Occupation (current): 213 Information Technology Professionals,Occupation (current): 213 Information Technology Professionals,690644,64000,16,64016,0
TS064,Occupation (current): 214 Web and Multimedia Design Professionals,Occupation (current): 214 Web and Multimedia Design Professionals,95993,64000,17,64017,0
TS064,Occupation (current): 215 Conservation and Environment Professionals,Occupation (current): 215 Conservation and Environment Professionals,38917,64000,18,64018,0
TS064,Occupation (current): 216 Research and Development (R&D) and Other Research Professionals,Occupation (current): 216 Research and Development (R&D) and Other Research Professionals,85149,64000,19,64019,0
TS064,Occupation (current): 221 Medical Practitioners,Occupation (current): 221 Medical Practitioners,237802,64000,20,64020,0
TS064,Occupation (current): 222 Therapy Professionals,Occupation (current): 222 Therapy Professionals,169962,64000,21,64021,0
TS064,Occupation (current): 223 Nursing and Midwifery Professionals,Occupation (current): 223 Nursing and Midwifery Professionals,621260,64000,22,64022,0
TS064,Occupation (current): 224 Veterinarians,Occupation (current): 224 Veterinarians,19562,64000,23,64023,0
TS064,Occupation (current): 225 Other Health Professionals,Occupation (current): 225 Other Health Professionals,208718,64000,24,64024,0
TS064,Occupation (current): 231 Teaching and other Educational Professionals,Occupation (current): 231 Teaching and other Educational Professionals,961967,64000,25,64025,0
TS064,Occupation (current): 232 Other Educational Professionals,Occupation (current): 232 Other Educational Professionals,202893,64000,26,64026,0
TS064,Occupation (current): 241 Legal Professionals,Occupation (current): 241 Legal Professionals,225187,64000,27,64027,0
TS064,Occupation (current): 242 Finance Professionals,Occupation (current): 242 Finance Professionals,385059,64000,28,64028,0
TS064,"Occupation (current): 243 Business, Research and Administrative Professionals","Occupation (current): 243 Business, Research and Administrative Professionals",343114,64000,29,64029,0
TS064,Occupation (current): 244 Business and Financial Project Management Professionals,Occupation (current): 244 Business and Financial Project Management Professionals,201857,64000,30,64030,0
TS064,"Occupation (current): 245 Architects, Chartered Architectural Technologists, Planning Officers, Surveyors and Construction Professionals","Occupation (current): 245 Architects, Chartered Architectural Technologists, Planning Officers, Surveyors and Construction Professionals",188221,64000,31,64031,0
TS064,Occupation (current): 246 Welfare Professionals,Occupation (current): 246 Welfare Professionals,152399,64000,32,64032,0
TS064,Occupation (current): 247 Librarians and Related Professionals,Occupation (current): 247 Librarians and Related Professionals,19506,64000,33,64033,0
TS064,Occupation (current): 248 Quality and Regulatory Professionals,Occupation (current): 248 Quality and Regulatory Professionals,131084,64000,34,64034,0
TS064,Occupation (current): 249 Media Professionals,Occupation (current): 249 Media Professionals,145689,64000,35,64035,0
TS064,"Occupation (current): 311 Science, Engineering and Production Technicians","Occupation (current): 311 Science, Engineering and Production Technicians",246235,64000,36,64036,0
TS064,"Occupation (current): 312 CAD, Drawing and Architectural Technicians","Occupation (current): 312 CAD, Drawing and Architectural Technicians",57443,64000,37,64037,0
TS064,Occupation (current): 313 Information Technology Technicians,Occupation (current): 313 Information Technology Technicians,212101,64000,38,64038,0
TS064,Occupation (current): 321 Health Associate Professionals,Occupation (current): 321 Health Associate Professionals,106979,64000,39,64039,0
TS064,Occupation (current): 322 Welfare and Housing Associate Professionals,Occupation (current): 322 Welfare and Housing Associate Professionals,247139,64000,40,64040,0
TS064,Occupation (current): 323 Teaching and Childcare Associate Professionals,Occupation (current): 323 Teaching and Childcare Associate Professionals,204751,64000,41,64041,0
TS064,Occupation (current): 324 Veterinary nurses,Occupation (current): 324 Veterinary nurses,18733,64000,42,64042,0
TS064,Occupation (current): 331 Protective Service Occupations,Occupation (current): 331 Protective Service Occupations,352411,64000,43,64043,0
TS064,"Occupation (current): 341 Artistic, Literary and Media Occupations","Occupation (current): 341 Artistic, Literary and Media Occupations",342804,64000,44,64044,0
TS064,Occupation (current): 342 Design Occupations,Occupation (current): 342 Design Occupations,70267,64000,45,64045,0
TS064,Occupation (current): 343 Sports and Fitness Occupations,Occupation (current): 343 Sports and Fitness Occupations,140049,64000,46,64046,0
TS064,Occupation (current): 351 Transport Associate Professionals,Occupation (current): 351 Transport Associate Professionals,27095,64000,47,64047,0
TS064,Occupation (current): 352 Legal Associate Professionals,Occupation (current): 352 Legal Associate Professionals,43947,64000,48,64048,0
TS064,Occupation (current): 353 Finance Associate Professionals,Occupation (current): 353 Finance Associate Professionals,189329,64000,49,64049,0
TS064,Occupation (current): 354 Business Associate Professionals,Occupation (current): 354 Business Associate Professionals,264838,64000,50,64050,0
TS064,"Occupation (current): 355 Sales, Marketing and Related Associate Professionals","Occupation (current): 355 Sales, Marketing and Related Associate Professionals",727755,64000,51,64051,0
TS064,Occupation (current): 356 Public Services Associate Professionals,Occupation (current): 356 Public Services Associate Professionals,42513,64000,52,64052,0
TS064,"Occupation (current): 357 HR, Training and Other Vocational Associate Guidance Professionals","Occupation (current): 357 HR, Training and Other Vocational Associate Guidance Professionals",294533,64000,53,64053,0
TS064,Occupation (current): 358 Regulatory Associate Professionals,Occupation (current): 358 Regulatory Associate Professionals,71618,64000,54,64054,0
TS064,Occupation (current): 411 Administrative Occupations: Government and Related Organisations,Occupation (current): 411 Administrative Occupations: Government and Related Organisations,275753,64000,55,64055,0
TS064,Occupation (current): 412 Administrative Occupations: Finance,Occupation (current): 412 Administrative Occupations: Finance,502246,64000,56,64056,0
TS064,Occupation (current): 413 Administrative Occupations: Records,Occupation (current): 413 Administrative Occupations: Records,334349,64000,57,64057,0
TS064,Occupation (current): 414 Administrative Occupations: Office Managers and Supervisors,Occupation (current): 414 Administrative Occupations: Office Managers and Supervisors,232489,64000,58,64058,0
TS064,Occupation (current): 415 Other Administrative Occupations,Occupation (current): 415 Other Administrative Occupations,665647,64000,59,64059,0
TS064,Occupation (current): 421 Secretarial and Related Occupations,Occupation (current): 421 Secretarial and Related Occupations,564062,64000,60,64060,0
TS064,Occupation (current): 511 Agricultural and Related Trades,Occupation (current): 511 Agricultural and Related Trades,297257,64000,61,64061,0
TS064,"Occupation (current): 521 Metal Forming, Welding and Related Trades","Occupation (current): 521 Metal Forming, Welding and Related Trades",131791,64000,62,64062,0
TS064,"Occupation (current): 522 Metal Machining, Fitting and Instrument Making Trades","Occupation (current): 522 Metal Machining, Fitting and Instrument Making Trades",205102,64000,63,64063,0
TS064,Occupation (current): 523 Vehicle Trades,Occupation (current): 523 Vehicle Trades,220475,64000,64,64064,0
TS064,Occupation (current): 524 Electrical and Electronic Trades,Occupation (current): 524 Electrical and Electronic Trades,352734,64000,65,64065,0
TS064,"Occupation (current): 525 Skilled Metal, Electrical and Electronic Trades Supervisors","Occupation (current): 525 Skilled Metal, Electrical and Electronic Trades Supervisors",38239,64000,66,64066,0
TS064,Occupation (current): 531 Construction and Building Trades,Occupation (current): 531 Construction and Building Trades,768221,64000,67,64067,0
TS064,Occupation (current): 532 Building Finishing Trades,Occupation (current): 532 Building Finishing Trades,227501,64000,68,64068,0
TS064,Occupation (current): 533 Construction and Building Trades Supervisors,Occupation (current): 533 Construction and Building Trades Supervisors,55847,64000,69,64069,0
TS064,Occupation (current): 541 Textiles and Garments Trades,Occupation (current): 541 Textiles and Garments Trades,39280,64000,70,64070,0
TS064,Occupation (current): 542 Printing Trades,Occupation (current): 542 Printing Trades,28805,64000,71,64071,0
TS064,Occupation (current): 543 Food Preparation and Hospitality Trades,Occupation (current): 543 Food Preparation and Hospitality Trades,414062,64000,72,64072,0
TS064,Occupation (current): 544 Other Skilled Trades,Occupation (current): 544 Other Skilled Trades,70394,64000,73,64073,0
TS064,Occupation (current): 611 Teaching and Childcare Support Occupations,Occupation (current): 611 Teaching and Childcare Support Occupations,543038,64000,74,64074,0
TS064,Occupation (current): 612 Animal Care and Control Services,Occupation (current): 612 Animal Care and Control Services,80658,64000,75,64075,0
TS064,Occupation (current): 613 Caring Personal Services,Occupation (current): 613 Caring Personal Services,1387839,64000,76,64076,0
TS064,Occupation (current): 621 Leisure and Travel Services,Occupation (current): 621 Leisure and Travel Services,113394,64000,77,64077,0
TS064,Occupation (current): 622 Hairdressers and Related Services,Occupation (current): 622 Hairdressers and Related Services,245824,64000,78,64078,0
TS064,Occupation (current): 623 Housekeeping and Related Services,Occupation (current): 623 Housekeeping and Related Services,142199,64000,79,64079,0
TS064,Occupation (current): 624 Cleaning and Housekeeping Managers and Supervisors,Occupation (current): 624 Cleaning and Housekeeping Managers and Supervisors,57602,64000,80,64080,0
TS064,Occupation (current): 625 Bed and Breakfast and Guest House Owners and Proprietors,Occupation (current): 625 Bed and Breakfast and Guest House Owners and Proprietors,7355,64000,81,64081,0
TS064,Occupation (current): 631 Community and Civil Enforcement Occupations,Occupation (current): 631 Community and Civil Enforcement Occupations,22313,64000,82,64082,0
TS064,Occupation (current): 711 Sales Assistants and Retail Cashiers,Occupation (current): 711 Sales Assistants and Retail Cashiers,1316849,64000,83,64083,0
TS064,Occupation (current): 712 Sales Related Occupations,Occupation (current): 712 Sales Related Occupations,65076,64000,84,64084,0
TS064,Occupation (current): 713 Shopkeepers and Sales Supervisors,Occupation (current): 713 Shopkeepers and Sales Supervisors,278595,64000,85,64085,0
TS064,Occupation (current): 721 Customer Service Occupations,Occupation (current): 721 Customer Service Occupations,408602,64000,86,64086,0
TS064,Occupation (current): 722 Customer Service Supervisors,Occupation (current): 722 Customer Service Supervisors,18086,64000,87,64087,0
TS064,Occupation (current): 811 Process Operatives,Occupation (current): 811 Process Operatives,246081,64000,88,64088,0
TS064,Occupation (current): 812 Metal Working Machine Operatives,Occupation (current): 812 Metal Working Machine Operatives,48261,64000,89,64089,0
TS064,Occupation (current): 813 Plant and Machine Operatives,Occupation (current): 813 Plant and Machine Operatives,87505,64000,90,64090,0
TS064,Occupation (current): 814 Assemblers and Routine Operatives,Occupation (current): 814 Assemblers and Routine Operatives,186631,64000,91,64091,0
TS064,Occupation (current): 815 Construction Operatives,Occupation (current): 815 Construction Operatives,173633,64000,92,64092,0
TS064,"Occupation (current): 816 Production, Factory and Assembly Supervisors","Occupation (current): 816 Production, Factory and Assembly Supervisors",58247,64000,93,64093,0
TS064,Occupation (current): 821 Road Transport Drivers,Occupation (current): 821 Road Transport Drivers,937805,64000,94,64094,0
TS064,Occupation (current): 822 Mobile Machine Drivers and Operatives,Occupation (current): 822 Mobile Machine Drivers and Operatives,128492,64000,95,64095,0
TS064,Occupation (current): 823 Other Drivers and Transport Operatives,Occupation (current): 823 Other Drivers and Transport Operatives,73386,64000,96,64096,0
TS064,Occupation (current): 911 Elementary Agricultural Occupations,Occupation (current): 911 Elementary Agricultural Occupations,56679,64000,97,64097,0
TS064,Occupation (current): 912 Elementary Construction Occupations,Occupation (current): 912 Elementary Construction Occupations,173024,64000,98,64098,0
TS064,Occupation (current): 913 Elementary Process Plant Occupations,Occupation (current): 913 Elementary Process Plant Occupations,228954,64000,99,64099,0
TS064,Occupation (current): 921 Elementary Administration Occupations,Occupation (current): 921 Elementary Administration Occupations,163837,64000,100,64100,0
TS064,Occupation (current): 922 Elementary Cleaning Occupations,Occupation (current): 922 Elementary Cleaning Occupations,717784,64000,101,64101,0
TS064,Occupation (current): 923 Elementary Security Occupations,Occupation (current): 923 Elementary Security Occupations,255027,64000,102,64102,0
TS064,Occupation (current): 924 Elementary Sales Occupations,Occupation (current): 924 Elementary Sales Occupations,78762,64000,103,64103,0
TS064,Occupation (current): 925 Elementary Storage Occupations,Occupation (current): 925 Elementary Storage Occupations,547876,64000,104,64104,0
TS064,Occupation (current): 926 Other Elementary Services Occupations,Occupation (current): 926 Other Elementary Services Occupations,684901,64000,105,64105,0
TS062,National Statistics Socio-economic Classification (NS-SEC): Total: All usual residents aged 16 years and over,National Statistics Socio-economic Classification (NS-SEC): Total: All usual residents aged 16 years and over,48565050,62000,1,62001,0
TS062,"National Statistics Socio-economic Classification (NS-SEC): L1, L2 and L3 Higher managerial, administrative and professional occupations","National Statistics Socio-economic Classification (NS-SEC): L1, L2 and L3 Higher managerial, administrative and professional occupations",6353946,62000,2,62002,0
TS062,"National Statistics Socio-economic Classification (NS-SEC): L4, L5 and L6 Lower managerial, administrative and professional occupations","National Statistics Socio-economic Classification (NS-SEC): L4, L5 and L6 Lower managerial, administrative and professional occupations",9669455,62000,3,62003,0
TS062,National Statistics Socio-economic Classification (NS-SEC): L7 Intermediate occupations,National Statistics Socio-economic Classification (NS-SEC): L7 Intermediate occupations,5551368,62000,4,62004,0
TS062,National Statistics Socio-economic Classification (NS-SEC): L8 and L9 Small employers and own account workers,National Statistics Socio-economic Classification (NS-SEC): L8 and L9 Small employers and own account workers,5131225,62000,5,62005,0
TS062,National Statistics Socio-economic Classification (NS-SEC): L10 and L11 Lower supervisory and technical occupations,National Statistics Socio-economic Classification (NS-SEC): L10 and L11 Lower supervisory and technical occupations,2620669,62000,6,62006,0
TS062,National Statistics Socio-economic Classification (NS-SEC): L12 Semi-routine occupations,National Statistics Socio-economic Classification (NS-SEC): L12 Semi-routine occupations,5518810,62000,7,62007,0
TS062,National Statistics Socio-economic Classification (NS-SEC): L13 Routine occupations,National Statistics Socio-economic Classification (NS-SEC): L13 Routine occupations,5859839,62000,8,62008,0
TS062,National Statistics Socio-economic Classification (NS-SEC): L14.1 and L14.2 Never worked and long-term unemployed,National Statistics Socio-economic Classification (NS-SEC): L14.1 and L14.2 Never worked and long-term unemployed,4133622,62000,9,62009,0
TS062,National Statistics Socio-economic Classification (NS-SEC): L15 Full-time students,National Statistics Socio-economic Classification (NS-SEC): L15 Full-time students,3726116,62000,10,62010,0
TS060,Industry (current): Total: All usual residents aged 16 years and over in employment the week before the census,Industry (current): Total: All usual residents aged 16 years and over in employment the week before the census,27773671,60000,1,60001,0
TS060,"Industry (current): A: Agriculture, Forestry and fishing","Industry (current): A: Agriculture, Forestry and fishing",237019,60000,2,60002,0
TS060,"Industry (current): 01 Crop and animal production, hunting and related service activities","Industry (current): 01 Crop and animal production, hunting and related service activities",223721,60000,3,60003,0
TS060,Industry (current): 02 Forestry and logging,Industry (current): 02 Forestry and logging,7334,60000,4,60004,0
TS060,Industry (current): 03 Fishing and aquaculture,Industry (current): 03 Fishing and aquaculture,5964,60000,5,60005,0
TS060,Industry (current): B: Mining and quarrying,Industry (current): B: Mining and quarrying,42756,60000,6,60006,0
TS060,Industry (current): 05 Mining of coal and lignite,Industry (current): 05 Mining of coal and lignite,1971,60000,7,60007,0
TS060,Industry (current): 06 Extraction of crude petroleum and natural gas,Industry (current): 06 Extraction of crude petroleum and natural gas,25824,60000,8,60008,0
TS060,Industry (current): 07 Mining of metal ores,Industry (current): 07 Mining of metal ores,530,60000,9,60009,0
TS060,Industry (current): 08 Other mining and quarrying,Industry (current): 08 Other mining and quarrying,11868,60000,10,60010,0
TS060,Industry (current): 09 Mining support service activities,Industry (current): 09 Mining support service activities,2563,60000,11,60011,0
TS060,Industry (current): C: Manufacturing,Industry (current): C: Manufacturing,2040539,60000,12,60012,0
TS060,Industry (current): 10 Manufacture of food products,Industry (current): 10 Manufacture of food products,294968,60000,13,60013,0
TS060,Industry (current): 11 Manufacture of beverages,Industry (current): 11 Manufacture of beverages,39395,60000,14,60014,0
TS060,Industry (current): 12 Manufacture of tobacco products,Industry (current): 12 Manufacture of tobacco products,3580,60000,15,60015,0
TS060,Industry (current): 13 Manufacture of textiles,Industry (current): 13 Manufacture of textiles,43357,60000,16,60016,0
TS060,Industry (current): 14 Manufacture of wearing apparel,Industry (current): 14 Manufacture of wearing apparel,49965,60000,17,60017,0
TS060,Industry (current): 15 Manufacture of leather and related products,Industry (current): 15 Manufacture of leather and related products,8761,60000,18,60018,0
TS060,"Industry (current): 16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","Industry (current): 16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",20664,60000,19,60019,0
TS060,Industry (current): 17 Manufacture of paper and paper products,Industry (current): 17 Manufacture of paper and paper products,25874,60000,20,60020,0
TS060,Industry (current): 18 Printing and reproduction of recorded media,Industry (current): 18 Printing and reproduction of recorded media,89068,60000,21,60021,0
TS060,Industry (current): 19 Manufacture of coke and refined petroleum products,Industry (current): 19 Manufacture of coke and refined petroleum products,11448,60000,22,60022,0
TS060,Industry (current): 20 Manufacture of chemicals and chemical products,Industry (current): 20 Manufacture of chemicals and chemical products,62861,60000,23,60023,0
TS060,Industry (current): 21 Manufacture of basic pharmaceutical products and pharmaceutical preparations,Industry (current): 21 Manufacture of basic pharmaceutical products and pharmaceutical preparations,99756,60000,24,60024,0
TS060,Industry (current): 22 Manufacture of rubber and plastic products,Industry (current): 22 Manufacture of rubber and plastic products,96375,60000,25,60025,0
TS060,Industry (current): 23 Manufacture of other non-metallic mineral products,Industry (current): 23 Manufacture of other non-metallic mineral products,46924,60000,26,60026,0
TS060,Industry (current): 24 Manufacture of basic metals,Industry (current): 24 Manufacture of basic metals,66006,60000,27,60027,0
TS060,"Industry (current): 25 Manufacture of fabricated metal products, except machinery and equipment","Industry (current): 25 Manufacture of fabricated metal products, except machinery and equipment",143924,60000,28,60028,0
TS060,"Industry (current): 26 Manufacture of computer, electrical and optical products","Industry (current): 26 Manufacture of computer, electrical and optical products",91908,60000,29,60029,0
TS060,Industry (current): 27 Manufacture of electrical equipment,Industry (current): 27 Manufacture of electrical equipment,43018,60000,30,60030,0
TS060,Industry (current): 28 Manufacture of machinery and equipment not otherwise specified,Industry (current): 28 Manufacture of machinery and equipment not otherwise specified,90896,60000,31,60031,0
TS060,"Industry (current): 29 Manufacture of motor vehicles, trailers and semi-trailers","Industry (current): 29 Manufacture of motor vehicles, trailers and semi-trailers",190323,60000,32,60032,0
TS060,Industry (current): 30 Manufacture of other transport equipment,Industry (current): 30 Manufacture of other transport equipment,110136,60000,33,60033,0
TS060,Industry (current): 31 Manufacture of furniture,Industry (current): 31 Manufacture of furniture,72874,60000,34,60034,0
TS060,Industry (current): 32 Other Manufacturing,Industry (current): 32 Other Manufacturing,293833,60000,35,60035,0
TS060,Industry (current): 33 Repair and installation of machinery and equipment,Industry (current): 33 Repair and installation of machinery and equipment,44625,60000,36,60036,0
TS060,"Industry (current): D: Electricity, gas, steam and air conditioning supply","Industry (current): D: Electricity, gas, steam and air conditioning supply",161530,60000,37,60037,0
TS060,"Industry (current): 35 Electricity, gas, steam and air conditioning supply","Industry (current): 35 Electricity, gas, steam and air conditioning supply",161530,60000,38,60038,0
TS060,"Industry (current): E:  Water supply; Sewerage, Waste management and Remediation activities","Industry (current): E:  Water supply; Sewerage, Waste management and Remediation activities",203614,60000,39,60039,0
TS060,"Industry (current): 36 Water collection, treatment and supply","Industry (current): 36 Water collection, treatment and supply",76568,60000,40,60040,0
TS060,Industry (current): 37 Sewerage,Industry (current): 37 Sewerage,12393,60000,41,60041,0
TS060,"Industry (current): 38 Waste collection, treatment and disposal activities; materials recovery","Industry (current): 38 Waste collection, treatment and disposal activities; materials recovery",109170,60000,42,60042,0
TS060,Industry (current): 39 Remediation activities and other waste management services,Industry (current): 39 Remediation activities and other waste management services,5483,60000,43,60043,0
TS060,Industry (current): F: Construction,Industry (current): F: Construction,2406182,60000,44,60044,0
TS060,Industry (current): 41 Construction of buildings; 42 Civil engineering; 43 Specialised construction activities,Industry (current): 41 Construction of buildings; 42 Civil engineering; 43 Specialised construction activities,2406182,60000,45,60045,0
TS060,Industry (current): G: Wholesale and retail trade; repair of motor vehicles and motorcycles,Industry (current): G: Wholesale and retail trade; repair of motor vehicles and motorcycles,4156336,60000,46,60046,0
TS060,Industry (current): 45 Wholesale and retail trade and repair of motor vehicles and motorcycles,Industry (current): 45 Wholesale and retail trade and repair of motor vehicles and motorcycles,438870,60000,47,60047,0
TS060,"Industry (current): 46 Wholesale trade, except of motor vehicles and motorcycles","Industry (current): 46 Wholesale trade, except of motor vehicles and motorcycles",769482,60000,48,60048,0
TS060,"Industry (current): 47 Retail trade, except of motor vehicles and motorcycles","Industry (current): 47 Retail trade, except of motor vehicles and motorcycles",2844492,60000,49,60049,0
TS060,Industry (current): 48 Wholesale and retail not otherwise specified,Industry (current): 48 Wholesale and retail not otherwise specified,103492,60000,50,60050,0
TS060,Industry (current): H: Transport and storage,Industry (current): H: Transport and storage,1381500,60000,51,60051,0
TS060,Industry (current): 49 Land transport and transport via pipelines,Industry (current): 49 Land transport and transport via pipelines,697130,60000,52,60052,0
TS060,Industry (current): 50 Water transport,Industry (current): 50 Water transport,28025,60000,53,60053,0
TS060,Industry (current): 51 Air transport,Industry (current): 51 Air transport,59334,60000,54,60054,0
TS060,Industry (current): 52 Warehousing and support activities for transportation,Industry (current): 52 Warehousing and support activities for transportation,288630,60000,55,60055,0
TS060,Industry (current): 53 Postal and courier activities,Industry (current): 53 Postal and courier activities,308381,60000,56,60056,0
TS060,Industry (current): I: Accommodation and food service activities,Industry (current): I: Accommodation and food service activities,1362963,60000,57,60057,0
TS060,Industry (current): 55 Accommodation,Industry (current): 55 Accommodation,212735,60000,58,60058,0
TS060,Industry (current): 56 Food and beverage service activities,Industry (current): 56 Food and beverage service activities,1150228,60000,59,60059,0
TS060,Industry (current): J: Information and communication,Industry (current): J: Information and communication,1284077,60000,60,60060,0
TS060,Industry (current): 58 Publishing activities,Industry (current): 58 Publishing activities,83364,60000,61,60061,0
TS060,"Industry (current): 59 Motion picture, video and television production, sound recording and music publishing activities","Industry (current): 59 Motion picture, video and television production, sound recording and music publishing activities",115848,60000,62,60062,0
TS060,Industry (current): 60 Programming and broadcasting activities,Industry (current): 60 Programming and broadcasting activities,55335,60000,63,60063,0
TS060,Industry (current): 61 Telecommunications,Industry (current): 61 Telecommunications,206911,60000,64,60064,0
TS060,"Industry (current): 62 Computer programming, consultancy and related activities","Industry (current): 62 Computer programming, consultancy and related activities",790289,60000,65,60065,0
TS060,Industry (current): 63 Information service activities,Industry (current): 63 Information service activities,32330,60000,66,60066,0
TS060,Industry (current): K: Financial and insurance activities,Industry (current): K: Financial and insurance activities,1046764,60000,67,60067,0
TS060,"Industry (current): 64 Financial service activities, except insurance and pension funding","Industry (current): 64 Financial service activities, except insurance and pension funding",483417,60000,68,60068,0
TS060,"Industry (current): 65 Insurance, reinsurance and pension funding, except compulsory social security","Industry (current): 65 Insurance, reinsurance and pension funding, except compulsory social security",266487,60000,69,60069,0
TS060,Industry (current): 66 Activities auxiliary to financial services and insurance activities,Industry (current): 66 Activities auxiliary to financial services and insurance activities,296860,60000,70,60070,0
TS060,Industry (current): L: Real estate activities,Industry (current): L: Real estate activities,430555,60000,71,60071,0
TS060,Industry (current): 68 Real estate activities,Industry (current): 68 Real estate activities,430555,60000,72,60072,0
TS060,"Industry (current): M: Professional, scientific and technical activities","Industry (current): M: Professional, scientific and technical activities",1828787,60000,73,60073,0
TS060,Industry (current): 69 Legal and accounting activities,Industry (current): 69 Legal and accounting activities,609498,60000,74,60074,0
TS060,Industry (current): 70 Activities of head offices; management consultancy activities,Industry (current): 70 Activities of head offices; management consultancy activities,249167,60000,75,60075,0
TS060,Industry (current): 71 Architectural and engineering activities; technical testing and analysis,Industry (current): 71 Architectural and engineering activities; technical testing and analysis,371531,60000,76,60076,0
TS060,Industry (current): 72 Scientific research and development,Industry (current): 72 Scientific research and development,131871,60000,77,60077,0
TS060,Industry (current): 73 Advertising and market research,Industry (current): 73 Advertising and market research,233064,60000,78,60078,0
TS060,"Industry (current): 74 Other professional, scientific and technical activities","Industry (current): 74 Other professional, scientific and technical activities",165836,60000,79,60079,0
TS060,Industry (current): 75 Veterinary activities,Industry (current): 75 Veterinary activities,67820,60000,80,60080,0
TS060,Industry (current): N: Administrative and support service activities,Industry (current): N: Administrative and support service activities,1456955,60000,81,60081,0
TS060,Industry (current): 77 Rental and leasing activities,Industry (current): 77 Rental and leasing activities,83866,60000,82,60082,0
TS060,Industry (current): 78 Employment activities,Industry (current): 78 Employment activities,190260,60000,83,60083,0
TS060,"Industry (current): 79 Travel agency, tour operator and other reservation service and related activities","Industry (current): 79 Travel agency, tour operator and other reservation service and related activities",101929,60000,84,60084,0
TS060,Industry (current): 80 Security and investigation activities,Industry (current): 80 Security and investigation activities,164661,60000,85,60085,0
TS060,Industry (current): 81 Services to buildings and landscape activities,Industry (current): 81 Services to buildings and landscape activities,707740,60000,86,60086,0
TS060,"Industry (current): 82 Office administrative, office support and other business support activities","Industry (current): 82 Office administrative, office support and other business support activities",208499,60000,87,60087,0
TS060,Industry (current): O: Public administration and defence; compulsory social security,Industry (current): O: Public administration and defence; compulsory social security,1646658,60000,88,60088,0
TS060,Industry (current): 84 Public administration and defence; compulsory social security,Industry (current): 84 Public administration and defence; compulsory social security,1646658,60000,89,60089,0
TS060,Industry (current): P: Education,Industry (current): P: Education,2732849,60000,90,60090,0
TS060,Industry (current): 85 Education,Industry (current): 85 Education,2732849,60000,91,60091,0
TS060,Industry (current): Q: Human health and social work activities,Industry (current): Q: Human health and social work activities,4089384,60000,92,60092,0
TS060,Industry (current): 86 Human health activities,Industry (current): 86 Human health activities,2481453,60000,93,60093,0
TS060,Industry (current): 87 Residential care activities,Industry (current): 87 Residential care activities,430835,60000,94,60094,0
TS060,Industry (current): 88 Social work activities without accommodation,Industry (current): 88 Social work activities without accommodation,1177096,60000,95,60095,0
TS060,"Industry (current): R, S, T, U Other","Industry (current): R, S, T, U Other",1265203,60000,96,60096,0
TS060,"Industry (current): 90 Creative, arts and entertainment activities","Industry (current): 90 Creative, arts and entertainment activities",251757,60000,97,60097,0
TS060,"Industry (current): 91 Libraries, archives, museums and other cultural activities","Industry (current): 91 Libraries, archives, museums and other cultural activities",70626,60000,98,60098,0
